id,original_product_id,indian_product_id,match_score,reason,price_comparison,quality_comparison
0710fd13-4623-4120-a3f5-0329b574d398,bc5391a1-b69a-4378-8ec3-a8ea26b8fa4f,8451dba2-b8b8-4012-be0c-9e7e54940cce,71,"Similar category (Kitchen), comparable features; trusted Indian brand Vikram.",cheaper,better
37960deb-7887-4843-8aba-7c763e63fe10,bc5391a1-b69a-4378-8ec3-a8ea26b8fa4f,fc14448b-9be1-496f-b8e7-a592fd7763bd,82,"Similar category (Kitchen), comparable features; trusted Indian brand Emami.",more_expensive,similar
e7a60262-7ea5-46ac-a27a-50889635e9d5,bc5391a1-b69a-4378-8ec3-a8ea26b8fa4f,3b6876c3-57da-486a-87e4-35c9a907fb14,90,"Similar category (Kitchen), comparable features; trusted Indian brand Amul.",similar,similar
6070971a-f607-4a0e-97bf-5855441b9931,d0680341-dede-4ed9-ae83-736ee67946cd,1a51c259-edec-490c-b469-435fa094ec22,75,"Similar category (Personal Care), comparable features; trusted Indian brand Patanjali.",cheaper,better
3a2a0867-9d62-4eb0-9526-e0af39e61a07,d0680341-dede-4ed9-ae83-736ee67946cd,0eb0679e-8b50-4083-8177-c7d156f4abc0,81,"Similar category (Personal Care), comparable features; trusted Indian brand ID Fresh.",cheaper,good
f1f34f9f-caa5-4f76-bbcc-fdb2b954ec76,d0680341-dede-4ed9-ae83-736ee67946cd,d9c150f5-8d5d-48ed-afd5-61669c81f72e,79,"Similar category (Personal Care), comparable features; trusted Indian brand ID Fresh.",more_expensive,good
2565c88f-0d20-4ffd-8aec-cbc8161f6c97,01be2828-e36d-487c-9409-16bc870d259c,cd74c96a-1295-4f2c-af53-83067565175c,76,"Similar category (Personal Care), comparable features; trusted Indian brand Bajaj.",cheaper,good
19719ab6-383f-4f7a-90e1-a8e8e6fbc2bc,01be2828-e36d-487c-9409-16bc870d259c,c2a19447-a329-440c-b8b8-5ebf10c04a0c,72,"Similar category (Personal Care), comparable features; trusted Indian brand Patanjali.",similar,similar
b8e06e0e-bcbf-4268-8db2-79f75b2f91ed,01be2828-e36d-487c-9409-16bc870d259c,f78464b8-001c-4072-8a9c-a9004c3738a7,73,"Similar category (Personal Care), comparable features; trusted Indian brand Himalaya.",similar,good
f2356f35-c2bd-45b9-9ca6-f257f2e89fc7,83e4868c-cec9-4646-9305-ee565a542bc7,af4f05cf-5c88-48a6-8ee3-113d0f2b0342,94,"Similar category (Stationery), comparable features; trusted Indian brand Nyle.",more_expensive,similar
b9fe6570-9fd4-4638-aef5-e80106bd6dbc,83e4868c-cec9-4646-9305-ee565a542bc7,19eceb42-a45b-421c-82b5-01e60fbac2f6,76,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",more_expensive,similar
f92f20d5-b754-4b1e-86ef-cdc554cd588d,83e4868c-cec9-4646-9305-ee565a542bc7,191aaac9-60db-4722-b196-8bdbbf7c7df6,72,"Similar category (Stationery), comparable features; trusted Indian brand ID Fresh.",more_expensive,good
4834819f-8b93-4392-ad74-757d17b1bae2,a183f5a2-d20e-4aa5-9a8c-18c3e41563fd,9d7e2bbf-bbdc-45df-92eb-7c968e831545,61,"Similar category (Food), comparable features; trusted Indian brand Dabur.",more_expensive,good
ed4f8432-b978-435f-810d-b91c77f345bb,a183f5a2-d20e-4aa5-9a8c-18c3e41563fd,1b8363d0-d74d-4521-ba8a-606362547856,78,"Similar category (Food), comparable features; trusted Indian brand Amul.",more_expensive,similar
43207de9-2a7b-4513-9a94-2beafbc0cc89,a183f5a2-d20e-4aa5-9a8c-18c3e41563fd,c034cf78-9cdb-4aff-9dc7-66f45d2d961c,77,"Similar category (Food), comparable features; trusted Indian brand Patanjali.",more_expensive,better
46d42ca3-d5c0-4a52-aa4d-a5dac135c037,0196d596-d4be-4bbc-b2b2-09bd4f6de6de,16244bea-9253-4f93-8878-1ba7b73c2ded,62,"Similar category (Pets), comparable features; trusted Indian brand MDH.",more_expensive,good
5545277a-9ae4-48cf-906e-1f8edf103ff8,0196d596-d4be-4bbc-b2b2-09bd4f6de6de,88d39519-ca1c-4215-b914-10a0f0498f96,82,"Similar category (Pets), comparable features; trusted Indian brand Parle.",more_expensive,similar
a9bc2e62-0cbb-45e9-877d-331b43db68db,0196d596-d4be-4bbc-b2b2-09bd4f6de6de,8ea155a9-9d62-4336-ac36-a12d272ee502,88,"Similar category (Pets), comparable features; trusted Indian brand Haldiram.",more_expensive,better
3acf8eac-b25c-4624-a774-02e2651c9eb6,17fdcd35-300f-4664-b3ff-6a2d0dbbfada,7eb6279b-e6ce-4d35-a4ce-edfced734610,77,"Similar category (Fashion), comparable features; trusted Indian brand MTR Foods.",cheaper,good
e5b0bc5b-6897-4666-b95c-88a8df64c8f0,17fdcd35-300f-4664-b3ff-6a2d0dbbfada,23fff4f9-e9a6-4c42-8f4e-99f268389c6d,50,"Similar category (Fashion), comparable features; trusted Indian brand Bourbon India.",more_expensive,similar
d72f129f-ba44-4486-8b56-a2a78a502a34,17fdcd35-300f-4664-b3ff-6a2d0dbbfada,b0ff2680-5f16-4439-b81e-af6f2575cac5,79,"Similar category (Fashion), comparable features; trusted Indian brand Emami.",similar,good
f49ee602-1b30-40ac-9c09-8e8c9108c0b8,d2dd949d-3f1b-456b-ba42-3db7150bdba2,75becc32-c302-45d5-9976-378bd7629fae,73,"Similar category (Health & Supplements), comparable features; trusted Indian brand Amul.",cheaper,better
8ce05578-3767-41eb-bb12-be79db823a93,d2dd949d-3f1b-456b-ba42-3db7150bdba2,21a27d0c-e1e9-48c9-b488-7b91e9fb5901,80,"Similar category (Health & Supplements), comparable features; trusted Indian brand Patanjali.",cheaper,good
33ee6334-f375-4386-911e-c4705cc7b6ce,d2dd949d-3f1b-456b-ba42-3db7150bdba2,a2792da4-1062-4bda-a1e0-56191a689840,80,"Similar category (Health & Supplements), comparable features; trusted Indian brand Amul.",cheaper,better
e5e51de6-c738-4b2d-a57f-3094a72d4d84,c60bf7f7-130f-456f-abc0-84f5ded6ebf6,b461d1a8-34ec-4d6c-82fd-172aba2ef95e,79,"Similar category (Cleaning), comparable features; trusted Indian brand MTR Foods.",more_expensive,good
1a9a4d25-5fef-49b2-8df7-0e6affea078f,c60bf7f7-130f-456f-abc0-84f5ded6ebf6,cd83ce43-df05-48db-bf65-c174d37d6e23,71,"Similar category (Cleaning), comparable features; trusted Indian brand Patanjali.",more_expensive,good
66824188-b525-411c-97c7-effd7f1177b9,c60bf7f7-130f-456f-abc0-84f5ded6ebf6,c7e04438-fa13-4371-93e6-7347b5d32e30,80,"Similar category (Cleaning), comparable features; trusted Indian brand Vikram.",more_expensive,good
c4ce7653-736e-4ba9-b78a-00ca440fe019,ef8d66b9-005c-4b87-b8d9-444103e913cf,966f3e3b-90d9-4502-b9af-2cf83c854ac2,50,"Similar category (Pets), comparable features; trusted Indian brand Vikram.",cheaper,better
ac2b92c1-fd43-4e9d-ab95-6634d2b7cdb9,ef8d66b9-005c-4b87-b8d9-444103e913cf,249e8554-6796-4baf-8a59-45c6365eb4a5,98,"Similar category (Pets), comparable features; trusted Indian brand Parle.",cheaper,better
2dd428a3-ab74-436c-bfb2-f0c0717f7461,ef8d66b9-005c-4b87-b8d9-444103e913cf,64dcd082-8155-4241-8d01-b0bb6d785eee,98,"Similar category (Pets), comparable features; trusted Indian brand Himalaya.",cheaper,better
e05129fd-e39c-4786-8368-987094d18bee,ff4dee0c-67ba-4d29-8312-4744830e08db,c3ca83b7-2483-4818-a625-98a64a7903c8,66,"Similar category (Kitchen), comparable features; trusted Indian brand Nyle.",similar,good
0abdcdbb-3513-49c3-bd8d-98f1a473476b,ff4dee0c-67ba-4d29-8312-4744830e08db,e71daee2-2e6a-44de-b163-b27a2cd6d6b9,73,"Similar category (Kitchen), comparable features; trusted Indian brand Nyle.",cheaper,good
40736e47-2a5b-4517-9595-f4d0f77867ae,ff4dee0c-67ba-4d29-8312-4744830e08db,c7a95212-d960-4b5e-bd3d-065c7723b87f,62,"Similar category (Kitchen), comparable features; trusted Indian brand Dabur.",cheaper,better
f749947e-f6d1-4663-a359-16698dbdeae3,97cf508a-c53d-4048-97ed-9056668b5799,dfa64733-dcae-4a19-a63d-e87ae1decad4,62,"Similar category (Food), comparable features; trusted Indian brand Patanjali.",more_expensive,good
4f862b36-51a6-476a-8b61-06b0a5cf1508,97cf508a-c53d-4048-97ed-9056668b5799,92dfc89b-aa44-4c43-a7b3-ba5581ea744d,77,"Similar category (Food), comparable features; trusted Indian brand Bajaj.",more_expensive,similar
af7d05b7-c814-4082-b2eb-e81fd7e9c5e8,97cf508a-c53d-4048-97ed-9056668b5799,42831a09-5515-4791-8303-95bacbd97e65,72,"Similar category (Food), comparable features; trusted Indian brand Patanjali.",more_expensive,similar
b8725c6c-6b10-46fd-bc13-8588f02a76c4,156de4a5-fcd0-49f0-a487-01801eeb098c,38ceae04-2885-43e7-b3ff-ea2c93682427,93,"Similar category (Baby Care), comparable features; trusted Indian brand Bourbon India.",cheaper,better
553ca4b1-8db9-4920-a4f9-e4a9ee062bba,156de4a5-fcd0-49f0-a487-01801eeb098c,fa12cfaa-769f-452d-b07f-837af8b4f056,76,"Similar category (Baby Care), comparable features; trusted Indian brand MDH.",cheaper,similar
9024422e-dbd9-482c-baf0-e40538d454b8,156de4a5-fcd0-49f0-a487-01801eeb098c,dc13c3a7-430b-4d97-9c0c-bb3f8a36e204,83,"Similar category (Baby Care), comparable features; trusted Indian brand Emami.",cheaper,better
e1d09c51-8c7e-4435-a96f-e087cce5254c,b369a92a-e4cc-495e-bb37-a1a1db9ab459,af4f05cf-5c88-48a6-8ee3-113d0f2b0342,86,"Similar category (Stationery), comparable features; trusted Indian brand Nyle.",cheaper,similar
90f894e0-a9ce-4996-be6d-51361de22ea7,b369a92a-e4cc-495e-bb37-a1a1db9ab459,3bb1cbcb-8588-4ec6-9330-8d4008539d27,81,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",more_expensive,better
fa99ed96-b990-4a2d-84e7-64b2f9611862,b369a92a-e4cc-495e-bb37-a1a1db9ab459,89cb62e4-33ab-4ae1-8e48-9fb7b1c6829c,67,"Similar category (Stationery), comparable features; trusted Indian brand Tata.",more_expensive,similar
53bbadcc-c39e-4b0a-8575-bbb4baf21580,15bd5c8b-ce5b-46ce-b6c5-f8a27e4746db,4a32c2c2-c555-4792-997e-fa65dc596c9d,63,"Similar category (Snacks), comparable features; trusted Indian brand Tata.",cheaper,good
1357bc16-5360-481f-a1a3-5728b287376c,15bd5c8b-ce5b-46ce-b6c5-f8a27e4746db,ce4c8048-debc-4496-876e-8e81489c156c,81,"Similar category (Snacks), comparable features; trusted Indian brand Patanjali.",cheaper,better
e8f0e3c1-1cc3-4449-ade0-75b5a2bd6bd2,15bd5c8b-ce5b-46ce-b6c5-f8a27e4746db,25cc21da-7c5d-45af-b434-ec36f23584c9,71,"Similar category (Snacks), comparable features; trusted Indian brand Dabur.",similar,similar
3e15ffb4-f4e4-4400-81e5-0d03c8e3defc,913d1b04-cf87-49f1-b707-4e163dcbb2bc,162cd514-04d8-4f2c-8c8c-123ef3fdd9bf,74,"Similar category (Beverages), comparable features; trusted Indian brand Haldiram.",similar,good
8fc2ad10-6db0-4863-ac12-ed437f16c1dd,913d1b04-cf87-49f1-b707-4e163dcbb2bc,c85fe55e-0655-405b-9866-ab83659a63a8,83,"Similar category (Beverages), comparable features; trusted Indian brand Vikram.",cheaper,similar
242e572f-31f0-47b2-9ab0-3e43b48033ca,913d1b04-cf87-49f1-b707-4e163dcbb2bc,1a72f2ca-6cc5-4f22-9561-16dc25b3d7a8,84,"Similar category (Beverages), comparable features; trusted Indian brand Haldiram.",cheaper,better
559aa970-3029-482b-a1b1-ace26f7a4deb,f681501b-ef23-4c0a-b9c5-eb8cf95c6d14,871237ac-6966-497c-95b8-cde58c570f3a,80,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Bourbon India.",cheaper,good
c3eac80e-3fbf-4032-8e80-f32fec062ce5,f681501b-ef23-4c0a-b9c5-eb8cf95c6d14,b0fabe4a-8991-4f7b-a09d-2d640195206b,91,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Bajaj.",cheaper,better
97817dcd-a9f4-4f5e-a32f-2166c492e6cd,f681501b-ef23-4c0a-b9c5-eb8cf95c6d14,53d143e8-da43-4ef1-a794-095414b6a942,62,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Himalaya.",cheaper,better
367cc272-8a40-4e46-b71a-73f2ea2ddff0,f133067a-e46a-4546-831f-65d160aa9812,dac90dea-258e-4a5f-9872-8db477c10474,76,"Similar category (Household), comparable features; trusted Indian brand Amul.",cheaper,similar
8f3cba8e-c368-4008-a09d-0ad94c01bbe0,f133067a-e46a-4546-831f-65d160aa9812,16fccc33-95d1-4c49-9fee-9e5e1b3a0ab6,59,"Similar category (Household), comparable features; trusted Indian brand Nyle.",cheaper,similar
d86286d4-cb67-46e2-94c8-3a4e81e0032a,f133067a-e46a-4546-831f-65d160aa9812,f59d75f8-26ff-4035-9b5c-5963ce8cde44,91,"Similar category (Household), comparable features; trusted Indian brand Emami.",cheaper,good
4f8babdf-6a34-4516-90f4-1b9a497f266b,64192a3f-fe7d-45e5-81a7-61b0fc0bbab5,c4148f83-1ce3-4f91-ac67-19ec17a9cd22,86,"Similar category (Cosmetics), comparable features; trusted Indian brand MDH.",more_expensive,better
34066e03-bdbb-445a-8eac-f98c2ca5debd,64192a3f-fe7d-45e5-81a7-61b0fc0bbab5,814abd2c-ac26-4323-b0d0-22714317d5ce,88,"Similar category (Cosmetics), comparable features; trusted Indian brand Patanjali.",more_expensive,better
dfc78b36-b2fc-4774-b474-ab081c1b67db,64192a3f-fe7d-45e5-81a7-61b0fc0bbab5,a2957f05-f6fc-43ad-9347-a0c66bdf5a5e,89,"Similar category (Cosmetics), comparable features; trusted Indian brand Tata.",more_expensive,similar
1d163c54-25f0-4366-9bb2-23c2285ba625,c00c0a3a-f4c5-4790-95e4-29bba1f25f4d,3b7b2932-2aa4-4476-ad82-a96884d3a44a,72,"Similar category (Pets), comparable features; trusted Indian brand Patanjali.",cheaper,similar
f628ea19-5cde-4e37-8248-7061073eb6ff,c00c0a3a-f4c5-4790-95e4-29bba1f25f4d,8ea155a9-9d62-4336-ac36-a12d272ee502,67,"Similar category (Pets), comparable features; trusted Indian brand Haldiram.",cheaper,similar
570a8835-091e-470c-8903-3c58eef0af0f,c00c0a3a-f4c5-4790-95e4-29bba1f25f4d,9bfac02f-3cd9-4c81-b8b6-1c83f3c4f516,65,"Similar category (Pets), comparable features; trusted Indian brand Amul.",more_expensive,better
c7924ae6-8b65-4a39-b18d-e009e47d9823,35a129ae-a7d4-403d-9f97-c30ec9d8c0fc,23fff4f9-e9a6-4c42-8f4e-99f268389c6d,90,"Similar category (Fashion), comparable features; trusted Indian brand Bourbon India.",more_expensive,good
b2404f29-e498-4151-bdc5-993afe906dbc,35a129ae-a7d4-403d-9f97-c30ec9d8c0fc,30ff9206-a012-4611-bbba-2099d5936575,78,"Similar category (Fashion), comparable features; trusted Indian brand Tata.",more_expensive,better
d3e878b9-e5ed-42e7-a0c3-510501633ef7,35a129ae-a7d4-403d-9f97-c30ec9d8c0fc,3c5071aa-fb33-43ef-9499-44262026077a,74,"Similar category (Fashion), comparable features; trusted Indian brand Patanjali.",more_expensive,good
c943e4fe-b3a9-434f-8bff-fec122dcabdc,fda52548-439c-4f38-95bf-ad2bfb0ecfe7,862eab23-49d2-4b44-a00f-a4717b0d9a20,56,"Similar category (Snacks), comparable features; trusted Indian brand Vikram.",similar,good
3ed54871-2f00-4b4d-bf8b-61a93edfa908,fda52548-439c-4f38-95bf-ad2bfb0ecfe7,4a32c2c2-c555-4792-997e-fa65dc596c9d,80,"Similar category (Snacks), comparable features; trusted Indian brand Tata.",cheaper,similar
d376c858-f1c0-4aaa-bd3d-b11edf3f056b,fda52548-439c-4f38-95bf-ad2bfb0ecfe7,ce4c8048-debc-4496-876e-8e81489c156c,69,"Similar category (Snacks), comparable features; trusted Indian brand Patanjali.",cheaper,similar
15f861a5-6b6b-4563-87fe-f828aa65646f,cf19f17e-f00c-442a-a13c-8ca8c6f043fa,8d00c167-eefa-499c-8adf-57e4ac4d93f7,59,"Similar category (Fashion), comparable features; trusted Indian brand Khadims.",cheaper,good
6ec33bf6-f19e-46b5-b509-ec1372220cdc,cf19f17e-f00c-442a-a13c-8ca8c6f043fa,a6bdb4eb-bccb-48f3-96b6-84faceb92fad,75,"Similar category (Fashion), comparable features; trusted Indian brand Amul.",cheaper,better
927fe0e3-65b7-4144-b17d-f51a4cec6506,cf19f17e-f00c-442a-a13c-8ca8c6f043fa,30ff9206-a012-4611-bbba-2099d5936575,76,"Similar category (Fashion), comparable features; trusted Indian brand Tata.",cheaper,good
714ce2f1-6811-44d8-a5fc-ff8a27287b57,0efa627b-32e4-402c-9eee-ca4b02a1fb10,3c69212a-94d1-41da-8c10-04a6e6bfb7a1,67,"Similar category (Beverages), comparable features; trusted Indian brand Patanjali.",cheaper,similar
b3b4d104-e020-409a-9ba0-cfb8a09cbd61,0efa627b-32e4-402c-9eee-ca4b02a1fb10,162cd514-04d8-4f2c-8c8c-123ef3fdd9bf,82,"Similar category (Beverages), comparable features; trusted Indian brand Haldiram.",cheaper,good
724c5ec0-1081-4295-b904-4d9a012282ef,0efa627b-32e4-402c-9eee-ca4b02a1fb10,bfba7e2b-0b69-487b-8dd6-46f713c719a3,54,"Similar category (Beverages), comparable features; trusted Indian brand Britannia.",cheaper,good
08e30889-3630-423a-84ce-fec0216ee679,eaefebf5-8951-4bcb-9299-e4af58339f91,7726a2b9-849a-42e0-b775-a817598b17a5,62,"Similar category (Footwear), comparable features; trusted Indian brand Tata.",more_expensive,similar
08ba72eb-8f71-47b1-9261-b14a75f79d23,eaefebf5-8951-4bcb-9299-e4af58339f91,8e34cf38-c8ff-41a7-9969-001ce8fcc746,86,"Similar category (Footwear), comparable features; trusted Indian brand MTR Foods.",more_expensive,similar
53a47b23-1610-4802-a3c6-7fbda7892bb1,eaefebf5-8951-4bcb-9299-e4af58339f91,de26f8cc-35e2-4f68-994c-a2135419717c,78,"Similar category (Footwear), comparable features; trusted Indian brand Bajaj.",cheaper,good
0b79ed44-136e-4998-ac86-f60c28ffd4a7,e16eb0f7-c10c-4518-a450-bccaabfda317,40209069-a272-4b40-b673-060e19b2a2ce,71,"Similar category (Stationery), comparable features; trusted Indian brand MDH.",more_expensive,similar
1a1f714c-4b1c-4d6c-acd9-9a8925b2d92b,e16eb0f7-c10c-4518-a450-bccaabfda317,01d2fdc5-fe39-46ea-b345-6d177ad1fe76,82,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",more_expensive,better
d4a8aa65-8187-4fc2-9aad-aa8c16441db8,e16eb0f7-c10c-4518-a450-bccaabfda317,89cb62e4-33ab-4ae1-8e48-9fb7b1c6829c,98,"Similar category (Stationery), comparable features; trusted Indian brand Tata.",more_expensive,better
a0f37d11-d559-4a8b-a4a4-91356252ee59,7886cf8e-139f-4bd7-a5c3-4051ac608778,6227cf7d-7236-4e57-8e3d-d0645b189bc5,81,"Similar category (Cosmetics), comparable features; trusted Indian brand Tata.",cheaper,good
fd8b324b-91c4-48b9-a4d5-c8986d32e73e,7886cf8e-139f-4bd7-a5c3-4051ac608778,63d26880-207e-487a-900b-14fee17faacb,62,"Similar category (Cosmetics), comparable features; trusted Indian brand Himalaya.",similar,similar
9dc8a4e6-52c7-4759-bee4-c0a901ad7362,7886cf8e-139f-4bd7-a5c3-4051ac608778,c4148f83-1ce3-4f91-ac67-19ec17a9cd22,68,"Similar category (Cosmetics), comparable features; trusted Indian brand MDH.",cheaper,better
3f7b09ea-bb3a-41c9-8175-dadd25929748,f4d235ac-75c8-4674-b2fa-7dd44f979a12,0c4ee083-fe00-46e9-9ca6-db8f5ec4f9fc,72,"Similar category (Cosmetics), comparable features; trusted Indian brand Godrej.",more_expensive,better
5a662c12-2311-4f61-ac48-ec5de476db40,f4d235ac-75c8-4674-b2fa-7dd44f979a12,414e840f-c34d-4445-bb72-09329eee67c6,86,"Similar category (Cosmetics), comparable features; trusted Indian brand Khadims.",cheaper,better
5ceb9d30-4ff2-45b2-a6a9-7a7a363a9305,f4d235ac-75c8-4674-b2fa-7dd44f979a12,21f64b44-0f09-4ee1-8914-70b3967613ef,69,"Similar category (Cosmetics), comparable features; trusted Indian brand Patanjali.",more_expensive,better
92c1cc9d-6e6c-412d-b633-e891eb202dbf,a17486c9-d2fd-4730-843f-8fba8d8dd10a,a73e6e8e-b3aa-47d5-baf4-1c3dd1834761,96,"Similar category (Home Decor), comparable features; trusted Indian brand Bourbon India.",cheaper,good
4d45d470-65e8-4778-a20b-0428af840d1f,a17486c9-d2fd-4730-843f-8fba8d8dd10a,21691781-796f-41bc-b306-0ebef2ba07ae,79,"Similar category (Home Decor), comparable features; trusted Indian brand Bourbon India.",cheaper,similar
7f9105b3-4973-4990-ad41-5e2f857779dd,a17486c9-d2fd-4730-843f-8fba8d8dd10a,4e78e8cd-6278-4a3e-ba00-686081ae67fe,80,"Similar category (Home Decor), comparable features; trusted Indian brand Patanjali.",cheaper,good
5c1d49f6-771f-4473-a80a-93f0540a97d3,adbc8037-801f-4801-9fcd-45a6571a489a,e3cb95f6-af0b-40f9-900b-386761cf81d8,68,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",cheaper,good
ceb2debd-52c3-452f-898d-9c3718b73b33,adbc8037-801f-4801-9fcd-45a6571a489a,19eceb42-a45b-421c-82b5-01e60fbac2f6,73,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",more_expensive,similar
ed9220ad-cb4a-48b8-939e-a32d9e71822e,adbc8037-801f-4801-9fcd-45a6571a489a,40209069-a272-4b40-b673-060e19b2a2ce,69,"Similar category (Stationery), comparable features; trusted Indian brand MDH.",more_expensive,better
e1b44d31-0bc6-4b1d-b9a6-3d750ad0741d,c5fac319-0a22-4b9f-a08f-2ddc173d6ea5,b0fabe4a-8991-4f7b-a09d-2d640195206b,80,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Bajaj.",cheaper,similar
a880a17a-74a0-4bf0-b67a-7ee83319448e,c5fac319-0a22-4b9f-a08f-2ddc173d6ea5,91891fc1-5072-4dcc-8e33-0a4c1736111b,82,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Vikram.",cheaper,good
66d06507-7354-47b1-8d93-383c8a003924,c5fac319-0a22-4b9f-a08f-2ddc173d6ea5,150c1e9d-52a6-4f40-9a7f-1ccffaa7223b,82,"Similar category (Tea & Coffee), comparable features; trusted Indian brand MDH.",similar,better
f30a689c-0fda-421c-8f33-7adf1bbe4d82,459cd439-0b02-48ef-af61-213dcd4e43a9,301e2c72-bdc2-4042-a795-3702fb4dc071,73,"Similar category (Snacks), comparable features; trusted Indian brand Amul.",more_expensive,similar
1e050cd8-ac0f-42f0-b7b4-16e027ddcb34,459cd439-0b02-48ef-af61-213dcd4e43a9,4a32c2c2-c555-4792-997e-fa65dc596c9d,94,"Similar category (Snacks), comparable features; trusted Indian brand Tata.",cheaper,similar
94e03dee-1faa-42b4-b2fc-39a27a6b8eee,459cd439-0b02-48ef-af61-213dcd4e43a9,e6e3af8c-06cc-4239-96ff-09671a7861f2,62,"Similar category (Snacks), comparable features; trusted Indian brand Britannia.",cheaper,good
d17f2335-f405-4534-a3c7-a259f78be23c,3ae74c2e-25d9-47f4-9f3d-16af70f92cda,367913b0-8492-403b-b41b-6a6c33e9e6d2,52,"Similar category (Home Decor), comparable features; trusted Indian brand ID Fresh.",cheaper,similar
0c8f3e98-fd23-4a89-837e-50c4e6b6dbcf,3ae74c2e-25d9-47f4-9f3d-16af70f92cda,4e78e8cd-6278-4a3e-ba00-686081ae67fe,66,"Similar category (Home Decor), comparable features; trusted Indian brand Patanjali.",similar,better
3c207ec4-35f7-4a3f-9324-7e0be7fda063,3ae74c2e-25d9-47f4-9f3d-16af70f92cda,96afa082-5d15-426a-b003-d8fcf5602f83,74,"Similar category (Home Decor), comparable features; trusted Indian brand Nyle.",more_expensive,good
4423131e-f210-4bb0-9483-3669c43936cd,4291a509-2c3b-4836-a33e-85f6f0230cdc,3c24e2a9-de35-407b-bd07-80eb69775594,66,"Similar category (Beverage Mix), comparable features; trusted Indian brand Godrej.",more_expensive,good
4e17546d-97b8-457f-b7de-fe9db10d4415,4291a509-2c3b-4836-a33e-85f6f0230cdc,2015da9e-1a5b-4278-8b34-f2a92fa5d5fb,55,"Similar category (Beverage Mix), comparable features; trusted Indian brand Patanjali.",more_expensive,better
6a02a484-eb09-42d3-b379-8c7c88578bfc,4291a509-2c3b-4836-a33e-85f6f0230cdc,0eb51cfa-e710-446b-a3cf-2ebbb7e32958,87,"Similar category (Beverage Mix), comparable features; trusted Indian brand MDH.",cheaper,similar
edb15446-5aa5-4fca-b30c-93761fa3ca76,2ca01bfd-b25b-440d-bdc9-adad407450a5,cd83ce43-df05-48db-bf65-c174d37d6e23,84,"Similar category (Cleaning), comparable features; trusted Indian brand Patanjali.",cheaper,good
cd26988c-8060-43e0-b29e-68d18a5daa16,2ca01bfd-b25b-440d-bdc9-adad407450a5,b461d1a8-34ec-4d6c-82fd-172aba2ef95e,82,"Similar category (Cleaning), comparable features; trusted Indian brand MTR Foods.",cheaper,good
be9c7bc6-db08-447e-8489-e93d5b9b1858,2ca01bfd-b25b-440d-bdc9-adad407450a5,233ffb04-9861-4589-845a-6576cb92a92d,63,"Similar category (Cleaning), comparable features; trusted Indian brand Amul.",cheaper,good
835ed888-6aa8-4e43-8c3c-8a6f54ac9b1c,5ddac945-b359-4e1a-a207-38c01e58a7f0,d5bf31e4-58e1-438a-b46d-8564c0296bc9,57,"Similar category (Pets), comparable features; trusted Indian brand Khadims.",more_expensive,better
0312a61b-7144-45db-bc80-9d04db00101c,5ddac945-b359-4e1a-a207-38c01e58a7f0,165707bb-08cd-45d3-9cb9-17fc9f803d8a,64,"Similar category (Pets), comparable features; trusted Indian brand Vikram.",more_expensive,better
6184f434-98e5-44ee-acde-86e4c10db89d,5ddac945-b359-4e1a-a207-38c01e58a7f0,91fc4c10-a4d9-4617-bf3e-a48994abc2ac,78,"Similar category (Pets), comparable features; trusted Indian brand Dabur.",cheaper,good
8cf4e7ea-2b34-4755-be8e-6bde0c7bdc27,e76cb973-4d15-4dce-8c07-d852f80b9138,815103cf-bc89-43c6-9c6b-4da64c495a84,85,"Similar category (Cleaning), comparable features; trusted Indian brand Patanjali.",similar,similar
6e0940e6-eeab-4fcc-9095-d88718784ac4,e76cb973-4d15-4dce-8c07-d852f80b9138,4f75e66a-79f7-4f05-8a4e-e6b57850754f,81,"Similar category (Cleaning), comparable features; trusted Indian brand MTR Foods.",cheaper,better
63035bfe-a230-4540-828a-b0afe1f3851a,e76cb973-4d15-4dce-8c07-d852f80b9138,85f557d1-1d0e-4e0c-bd00-40ad7c784f5a,94,"Similar category (Cleaning), comparable features; trusted Indian brand Patanjali.",cheaper,good
675c344f-b683-453b-80f8-ac908eb19b16,9191c8ce-98e3-42e2-92cd-69c2a177389a,cbbdc847-a8f1-4bfe-9509-d8e91e8e3893,86,"Similar category (Mobile Phones), comparable features; trusted Indian brand Bourbon India.",cheaper,similar
ed3c6d8b-b312-4803-8063-2ddbdfd3390e,9191c8ce-98e3-42e2-92cd-69c2a177389a,eee378f8-b205-47ad-b72b-5b706b589a9c,80,"Similar category (Mobile Phones), comparable features; trusted Indian brand Haldiram.",more_expensive,better
be332d03-472b-49b3-9a46-392527430642,9191c8ce-98e3-42e2-92cd-69c2a177389a,5f4d3e26-7ee1-4197-b5ed-fce9132cf5aa,79,"Similar category (Mobile Phones), comparable features; trusted Indian brand Patanjali.",more_expensive,good
