id,barcode,name,brand,category,country_of_origin,is_indian,description,image_url,price,availability,where_to_buy,rating
9bcde1c3-e6de-4f1c-b9a7-7df941c5f1ad,7435592972477,Dabur Blender,Dabur,Electronics,India,True,Dabur Blender by Dabur - quality electronics product made in India.,https://example.com/images/7435592972477.jpg,4953.56,widely_available,"['Pharmacy', 'Snapdeal']",3.4
18639e8a-8a1e-449e-82bf-2e15ff526835,9870766821798,MTR Foods Vitamin Tablets,MTR Foods,Health & Supplements,India,True,MTR Foods Vitamin Tablets by MTR Foods - quality health & supplements product made in India.,https://example.com/images/9870766821798.jpg,2125.53,limited_availability,"['Pharmacy', 'Flipkart']",3.3
7f6b3ea1-6022-4606-bfc8-90c6bf01541e,7433598795518,Parle Cookware Set,Parle,Kitchen,India,True,Parle Cookware Set by Parle - quality kitchen product made in India.,https://example.com/images/7433598795518.jpg,5468.83,online_only,"['Pharmacy', 'Snapdeal']",3.8
3c69212a-94d1-41da-8c10-04a6e6bfb7a1,3621892801489,Patanjali Soda,Patanjali,Beverages,India,True,Patanjali Soda by Patanjali - quality beverages product made in India.,https://example.com/images/3621892801489.jpg,116.21,online_only,"['Official Website', 'Pharmacy']",3.3
b8f67bae-7e52-45f4-94ed-9d5284191ffa,9922091786768,Haldiram Probiotic,Haldiram,Health & Supplements,India,True,Haldiram Probiotic by Haldiram - quality health & supplements product made in India.,https://example.com/images/9922091786768.jpg,3758.21,out_of_stock,"['Pharmacy', 'Supermarket']",3.9
3ff7cee6-c32d-423b-a13a-3b9c2a83da4c,2927039325052,Dabur Formal Shoes,Dabur,Footwear,India,True,Dabur Formal Shoes by Dabur - quality footwear product made in India.,https://example.com/images/2927039325052.jpg,6178.79,limited_availability,"['Amazon.in', 'Nykaa']",3.5
126cb02e-106c-4592-a37f-2c26ef459eee,1905041522055,MDH Tea Leaves,MDH,Tea & Coffee,India,True,MDH Tea Leaves by MDH - quality tea & coffee product made in India.,https://example.com/images/1905041522055.jpg,806.5,online_only,"['Snapdeal', 'Myntra']",3.3
3edf9485-1eb8-4d9b-9d73-8c2131727ddc,4354841455850,Bajaj Sparkling Water,Bajaj,Beverages,India,True,Bajaj Sparkling Water by Bajaj - quality beverages product made in India.,https://example.com/images/4354841455850.jpg,21.07,limited_availability,"['Myntra', 'BigBasket']",3.8
191aaac9-60db-4722-b196-8bdbbf7c7df6,9297535455954,ID Fresh Highlighter,ID Fresh,Stationery,India,True,ID Fresh Highlighter by ID Fresh - quality stationery product made in India.,https://example.com/images/9297535455954.jpg,629.57,widely_available,"['BigBasket', 'Snapdeal']",3.4
f963b0a8-4986-45e3-a58c-af962ee65b02,6520651425443,Godrej Leash,Godrej,Pets,India,True,Godrej Leash by Godrej - quality pets product made in India.,https://example.com/images/6520651425443.jpg,3447.97,out_of_stock,"['Snapdeal', 'Official Website']",4.1
ce117818-be6c-45ae-9f75-7acdc360233f,5905911443664,Tata Bun,Tata,Bakery,India,True,Tata Bun by Tata - quality bakery product made in India.,https://example.com/images/5905911443664.jpg,259.09,online_only,"['Supermarket', 'Pharmacy']",4.4
f69052ae-2e51-4d25-bfcf-90920406bed6,6060645965864,Vikram Dress,Vikram,Fashion,India,True,Vikram Dress by Vikram - quality fashion product made in India.,https://example.com/images/6060645965864.jpg,1035.56,out_of_stock,"['Myntra', 'Official Website']",4.9
a2792da4-1062-4bda-a1e0-56191a689840,2390341650107,Amul Vitamin Tablets,Amul,Health & Supplements,India,True,Amul Vitamin Tablets by Amul - quality health & supplements product made in India.,https://example.com/images/2390341650107.jpg,1676.29,out_of_stock,"['Supermarket', 'Nykaa']",3.4
bd37ae15-7ae6-4dc1-906a-f4e0fd2db296,5778993666121,MTR Foods Shaving Foam,MTR Foods,Personal Care,India,True,MTR Foods Shaving Foam by MTR Foods - quality personal care product made in India.,https://example.com/images/5778993666121.jpg,285.91,online_only,"['Local Grocery', 'Amazon.in']",4.3
ca4734f7-9668-4156-8864-543b2d4f81e2,2761162038948,Bourbon India Conditioner,Bourbon India,Cosmetics,India,True,Bourbon India Conditioner by Bourbon India - quality cosmetics product made in India.,https://example.com/images/2761162038948.jpg,1540.69,out_of_stock,"['Flipkart', 'BigBasket']",3.0
81f8a7d1-9dcb-420c-b8fc-263d7a84c4c3,9398704178080,MTR Foods Iron,MTR Foods,Household,India,True,MTR Foods Iron by MTR Foods - quality household product made in India.,https://example.com/images/9398704178080.jpg,2958.88,limited_availability,"['Official Website', 'Supermarket']",4.3
d52e1b6d-00f7-4a6f-99ce-47844317a498,1656857993374,Himalaya Tea Leaves,Himalaya,Tea & Coffee,India,True,Himalaya Tea Leaves by Himalaya - quality tea & coffee product made in India.,https://example.com/images/1656857993374.jpg,1236.76,online_only,"['Myntra', 'BigBasket']",4.9
f4c174ab-0f5f-403a-af4c-8db81e775958,1159074705978,Patanjali Kettle,Patanjali,Kitchen,India,True,Patanjali Kettle by Patanjali - quality kitchen product made in India.,https://example.com/images/1159074705978.jpg,2243.14,widely_available,"['Official Website', 'Supermarket']",3.9
9f2d2f44-ee3b-4c45-b647-6c4728e3c9ee,9235617883384,MTR Foods Vase,MTR Foods,Home Decor,India,True,MTR Foods Vase by MTR Foods - quality home decor product made in India.,https://example.com/images/9235617883384.jpg,3814.19,widely_available,"['Official Website', 'BigBasket']",4.5
376bd5e9-4b65-4be3-bff9-6f12a354be4b,6930218618241,Tata Mixer Grinder,Tata,Household,India,True,Tata Mixer Grinder by Tata - quality household product made in India.,https://example.com/images/6930218618241.jpg,3577.29,online_only,"['BigBasket', 'Myntra']",4.7
23fff4f9-e9a6-4c42-8f4e-99f268389c6d,4247404951680,Bourbon India T-Shirt,Bourbon India,Fashion,India,True,Bourbon India T-Shirt by Bourbon India - quality fashion product made in India.,https://example.com/images/4247404951680.jpg,7071.43,out_of_stock,"['Official Website', 'Local Grocery']",3.0
8d5f7eba-ca7b-43ae-b419-bd3a418f5772,5697636614697,Nyle Lipstick,Nyle,Cosmetics,India,True,Nyle Lipstick by Nyle - quality cosmetics product made in India.,https://example.com/images/5697636614697.jpg,3438.66,limited_availability,"['Pharmacy', 'Amazon.in']",3.5
414e840f-c34d-4445-bb72-09329eee67c6,3081632290807,Khadims Shampoo,Khadims,Cosmetics,India,True,Khadims Shampoo by Khadims - quality cosmetics product made in India.,https://example.com/images/3081632290807.jpg,1723.54,online_only,"['Myntra', 'Snapdeal']",4.8
e84a7187-3e59-4c33-a2a2-e755b1965df0,4853534204778,Micromax Air Purifier,Micromax,Electronics,India,True,Micromax Air Purifier by Micromax - quality electronics product made in India.,https://example.com/images/4853534204778.jpg,77603.77,out_of_stock,"['BigBasket', 'Nykaa']",4.5
9d7fc558-1329-41ad-adef-e30ea1b73976,9284617379483,Haldiram Sports Shoes,Haldiram,Footwear,India,True,Haldiram Sports Shoes by Haldiram - quality footwear product made in India.,https://example.com/images/9284617379483.jpg,4836.82,online_only,"['Local Grocery', 'Flipkart']",4.1
e0e2ad73-d4b9-4b86-9adb-a7014e42b6c4,2082813691706,Bourbon India Sneakers,Bourbon India,Footwear,India,True,Bourbon India Sneakers by Bourbon India - quality footwear product made in India.,https://example.com/images/2082813691706.jpg,5267.51,online_only,"['Pharmacy', 'Snapdeal']",3.3
4599c835-53ad-4e10-81af-3c394b9737cb,9601029126786,Godrej Vase,Godrej,Home Decor,India,True,Godrej Vase by Godrej - quality home decor product made in India.,https://example.com/images/9601029126786.jpg,1391.34,out_of_stock,"['Amazon.in', 'Nykaa']",3.3
dc13c3a7-430b-4d97-9c0c-bb3f8a36e204,6423714402614,Emami Feeding Bottle,Emami,Baby Care,India,True,Emami Feeding Bottle by Emami - quality baby care product made in India.,https://example.com/images/6423714402614.jpg,1977.76,out_of_stock,"['Supermarket', 'Amazon.in']",4.5
d58f40d8-7cea-4240-87d5-c9e82f3fa9ea,7062018621077,MDH Biscuits,MDH,Snacks,India,True,MDH Biscuits by MDH - quality snacks product made in India.,https://example.com/images/7062018621077.jpg,160.28,widely_available,"['Flipkart', 'Nykaa']",3.1
d91ccf99-7609-441e-b71b-04a234453f2d,7585990305564,Emami Pressure Cooker,Emami,Household,India,True,Emami Pressure Cooker by Emami - quality household product made in India.,https://example.com/images/7585990305564.jpg,4468.5,out_of_stock,"['Nykaa', 'Myntra']",3.8
8a24a3fc-536b-427b-96e5-7b2c6b018b6e,4140130618964,MTR Foods Budget Phone,MTR Foods,Mobile Phones,India,True,MTR Foods Budget Phone by MTR Foods - quality mobile phones product made in India.,https://example.com/images/4140130618964.jpg,107259.64,out_of_stock,"['Snapdeal', 'BigBasket']",4.5
693f27fe-3461-4009-a064-3a0c096c4fa5,6252652621204,Bajaj Masala Mix,Bajaj,Food,India,True,Bajaj Masala Mix by Bajaj - quality food product made in India.,https://example.com/images/6252652621204.jpg,139.51,out_of_stock,"['Snapdeal', 'Myntra']",4.6
d981c930-472a-4f98-aeba-d8ab8942aaa2,5849684318428,Bajaj Baby Lotion,Bajaj,Baby Care,India,True,Bajaj Baby Lotion by Bajaj - quality baby care product made in India.,https://example.com/images/5849684318428.jpg,581.93,widely_available,"['Amazon.in', 'Myntra']",4.2
bef0ca53-fdfb-4196-83e7-ac15a2caf576,2774110505490,Dabur Conditioner,Dabur,Cosmetics,India,True,Dabur Conditioner by Dabur - quality cosmetics product made in India.,https://example.com/images/2774110505490.jpg,2174.74,out_of_stock,"['Pharmacy', 'Amazon.in']",3.5
45098e6f-309b-4ecd-a493-97c73be54549,3461258685911,Patanjali Kettle,Patanjali,Kitchen,India,True,Patanjali Kettle by Patanjali - quality kitchen product made in India.,https://example.com/images/3461258685911.jpg,3695.02,limited_availability,"['Local Grocery', 'Official Website']",4.2
0c4ee083-fe00-46e9-9ca6-db8f5ec4f9fc,3520614336313,Godrej Face Wash,Godrej,Cosmetics,India,True,Godrej Face Wash by Godrej - quality cosmetics product made in India.,https://example.com/images/3520614336313.jpg,3549.79,online_only,"['Myntra', 'Supermarket']",3.6
03eb6a97-4b3f-40d0-9c0c-94ce15744227,1826762395930,MTR Foods Tea Leaves,MTR Foods,Tea & Coffee,India,True,MTR Foods Tea Leaves by MTR Foods - quality tea & coffee product made in India.,https://example.com/images/1826762395930.jpg,1313.84,out_of_stock,"['Snapdeal', 'Official Website']",4.4
1f36ada1-6d73-46b3-a78e-b9371cb68cde,4235727258091,Emami Budget Phone,Emami,Mobile Phones,India,True,Emami Budget Phone by Emami - quality mobile phones product made in India.,https://example.com/images/4235727258091.jpg,82582.07,out_of_stock,"['Local Grocery', 'Pharmacy']",3.6
2c3f7908-b379-49e4-b1d2-be83d700c9f4,8260910159517,Amul Baby Diapers,Amul,Baby Care,India,True,Amul Baby Diapers by Amul - quality baby care product made in India.,https://example.com/images/8260910159517.jpg,2615.92,online_only,"['Myntra', 'Local Grocery']",3.5
221bfd0f-04fb-4ce9-b3eb-428e5228d9c5,7527693732800,Godrej Chocolate Bar,Godrej,Snacks,India,True,Godrej Chocolate Bar by Godrej - quality snacks product made in India.,https://example.com/images/7527693732800.jpg,28.97,online_only,"['Amazon.in', 'Supermarket']",3.8
a00b83d6-aad8-4436-8609-63f7dad1b407,2283652425506,Haldiram Bread,Haldiram,Bakery,India,True,Haldiram Bread by Haldiram - quality bakery product made in India.,https://example.com/images/2283652425506.jpg,99.29,online_only,"['Nykaa', 'Local Grocery']",4.7
88f72e26-f71e-4f40-971a-4ac69d100d27,3064768913840,Godrej Vitamin Tablets,Godrej,Health & Supplements,India,True,Godrej Vitamin Tablets by Godrej - quality health & supplements product made in India.,https://example.com/images/3064768913840.jpg,3406.52,out_of_stock,"['Local Grocery', 'Pharmacy']",3.8
db4a702a-cf34-4ee1-8d9e-1fdd07a5e94f,5981197902846,Bajaj Fruit Mix,Bajaj,Beverage Mix,India,True,Bajaj Fruit Mix by Bajaj - quality beverage mix product made in India.,https://example.com/images/5981197902846.jpg,301.95,limited_availability,"['Supermarket', 'Pharmacy']",3.7
94424665-fb8c-41cf-b13c-e96805e4a2b7,9262324852878,Vikram Baby Diapers,Vikram,Baby Care,India,True,Vikram Baby Diapers by Vikram - quality baby care product made in India.,https://example.com/images/9262324852878.jpg,2077.85,limited_availability,"['Local Grocery', 'Official Website']",3.6
9156ba65-2f2a-481e-ab1c-4ab955c301f5,3567279130443,Patanjali Tea Leaves,Patanjali,Tea & Coffee,India,True,Patanjali Tea Leaves by Patanjali - quality tea & coffee product made in India.,https://example.com/images/3567279130443.jpg,66.17,out_of_stock,"['Supermarket', 'BigBasket']",3.4
49a3b8d1-db0d-485e-8f68-79aef949d893,5324316365377,Bajaj Pressure Cooker,Bajaj,Kitchen,India,True,Bajaj Pressure Cooker by Bajaj - quality kitchen product made in India.,https://example.com/images/5324316365377.jpg,3662.56,limited_availability,"['Supermarket', 'Nykaa']",4.9
786db247-e025-4d0d-9d18-cc83791f23f1,3977924921266,Vikram Baby Shampoo,Vikram,Baby Care,India,True,Vikram Baby Shampoo by Vikram - quality baby care product made in India.,https://example.com/images/3977924921266.jpg,455.29,out_of_stock,"['BigBasket', 'Snapdeal']",5.0
4e78e8cd-6278-4a3e-ba00-686081ae67fe,8254227181265,Patanjali Cushion Cover,Patanjali,Home Decor,India,True,Patanjali Cushion Cover by Patanjali - quality home decor product made in India.,https://example.com/images/8254227181265.jpg,2011.39,online_only,"['Flipkart', 'BigBasket']",3.0
cc5963e4-00cd-4c59-854d-ae8e18c6d562,9503660516427,Bourbon India Baby Lotion,Bourbon India,Baby Care,India,True,Bourbon India Baby Lotion by Bourbon India - quality baby care product made in India.,https://example.com/images/9503660516427.jpg,1810.73,widely_available,"['Amazon.in', 'Snapdeal']",4.1
9d7e2bbf-bbdc-45df-92eb-7c968e831545,5834940002134,Dabur Pasta,Dabur,Food,India,True,Dabur Pasta by Dabur - quality food product made in India.,https://example.com/images/5834940002134.jpg,157.18,limited_availability,"['Amazon.in', 'Snapdeal']",4.6
f59d75f8-26ff-4035-9b5c-5963ce8cde44,2696160104388,Emami Mixer Grinder,Emami,Household,India,True,Emami Mixer Grinder by Emami - quality household product made in India.,https://example.com/images/2696160104388.jpg,2402.54,online_only,"['Local Grocery', 'Snapdeal']",3.5
a7bb6146-ab11-44a6-b4f4-814974ffcec7,7563049413375,Khadims Handwash,Khadims,Personal Care,India,True,Khadims Handwash by Khadims - quality personal care product made in India.,https://example.com/images/7563049413375.jpg,1728.57,out_of_stock,"['Pharmacy', 'Local Grocery']",5.0
60689bd7-bcb9-4612-9a06-97d9ee42a6bb,1557313177579,Bajaj Vitamin Tablets,Bajaj,Health & Supplements,India,True,Bajaj Vitamin Tablets by Bajaj - quality health & supplements product made in India.,https://example.com/images/1557313177579.jpg,583.92,out_of_stock,"['Myntra', 'Snapdeal']",4.0
35b24339-9d71-44cb-8596-0967f25ce2dd,6827344523970,Dabur Mixer Grinder,Dabur,Household,India,True,Dabur Mixer Grinder by Dabur - quality household product made in India.,https://example.com/images/6827344523970.jpg,2585.43,widely_available,"['Snapdeal', 'Amazon.in']",3.5
16244bea-9253-4f93-8878-1ba7b73c2ded,5934597812307,MDH Chew Toy,MDH,Pets,India,True,MDH Chew Toy by MDH - quality pets product made in India.,https://example.com/images/5934597812307.jpg,3246.58,widely_available,"['BigBasket', 'Official Website']",3.0
a444f015-104e-470e-a6be-d0146e5569c7,6261665381612,ID Fresh Tea Leaves,ID Fresh,Tea & Coffee,India,True,ID Fresh Tea Leaves by ID Fresh - quality tea & coffee product made in India.,https://example.com/images/6261665381612.jpg,257.0,online_only,"['Pharmacy', 'Myntra']",4.4
7eb6279b-e6ce-4d35-a4ce-edfced734610,2381794760871,MTR Foods Dress,MTR Foods,Fashion,India,True,MTR Foods Dress by MTR Foods - quality fashion product made in India.,https://example.com/images/2381794760871.jpg,3695.57,limited_availability,"['Amazon.in', 'Flipkart']",3.9
277a5f16-876d-4ecc-b586-2c11cab0a88b,6741398700521,Himalaya Shawl,Himalaya,Fashion,India,True,Himalaya Shawl by Himalaya - quality fashion product made in India.,https://example.com/images/6741398700521.jpg,387.97,limited_availability,"['Nykaa', 'Pharmacy']",3.5
9e6f520c-8411-47fd-beb8-bf01696d632b,2509165920797,MTR Foods Kettle,MTR Foods,Kitchen,India,True,MTR Foods Kettle by MTR Foods - quality kitchen product made in India.,https://example.com/images/2509165920797.jpg,5590.36,limited_availability,"['Local Grocery', 'Flipkart']",3.2
3b6876c3-57da-486a-87e4-35c9a907fb14,7853649632414,Amul Knife Set,Amul,Kitchen,India,True,Amul Knife Set by Amul - quality kitchen product made in India.,https://example.com/images/7853649632414.jpg,2372.33,widely_available,"['Flipkart', 'Amazon.in']",4.9
6e7869e0-93ea-4784-8aea-2c0da0644bda,3328311355036,Patanjali Formal Shoes,Patanjali,Footwear,India,True,Patanjali Formal Shoes by Patanjali - quality footwear product made in India.,https://example.com/images/3328311355036.jpg,796.4,out_of_stock,"['Nykaa', 'Snapdeal']",4.1
45951ddb-ba66-444e-9c07-b6e566c92c3c,7223792521890,Emami LED TV,Emami,Electronics,India,True,Emami LED TV by Emami - quality electronics product made in India.,https://example.com/images/7223792521890.jpg,45493.61,limited_availability,"['Myntra', 'Amazon.in']",3.6
f4c5b3e1-2def-46fb-8e31-fb5f384091c4,5273398713554,Nyle Cookies,Nyle,Snacks,India,True,Nyle Cookies by Nyle - quality snacks product made in India.,https://example.com/images/5273398713554.jpg,132.54,online_only,"['Myntra', 'BigBasket']",3.3
71bf2304-4af0-4e3b-84b2-584d3229ba43,2113023314972,Micromax Handwash,Micromax,Personal Care,India,True,Micromax Handwash by Micromax - quality personal care product made in India.,https://example.com/images/2113023314972.jpg,338.45,limited_availability,"['Myntra', 'Supermarket']",4.0
4c920068-fb74-4526-834a-5df256be2b68,5341972372837,Himalaya Formal Shoes,Himalaya,Footwear,India,True,Himalaya Formal Shoes by Himalaya - quality footwear product made in India.,https://example.com/images/5341972372837.jpg,4617.02,out_of_stock,"['Pharmacy', 'Local Grocery']",3.9
af98a62c-623d-4578-a063-8f3961fa6d6f,7961922185256,Amul Vitamin Tablets,Amul,Health & Supplements,India,True,Amul Vitamin Tablets by Amul - quality health & supplements product made in India.,https://example.com/images/7961922185256.jpg,1615.18,out_of_stock,"['Official Website', 'Nykaa']",3.7
84f907ac-2b4d-4c79-9845-0c0ac2b79914,9427588485323,Haldiram Budget Phone,Haldiram,Mobile Phones,India,True,Haldiram Budget Phone by Haldiram - quality mobile phones product made in India.,https://example.com/images/9427588485323.jpg,37017.97,out_of_stock,"['Official Website', 'Supermarket']",4.5
91891fc1-5072-4dcc-8e33-0a4c1736111b,7615649306583,Vikram Tea Leaves,Vikram,Tea & Coffee,India,True,Vikram Tea Leaves by Vikram - quality tea & coffee product made in India.,https://example.com/images/7615649306583.jpg,410.79,out_of_stock,"['Official Website', 'Flipkart']",4.9
cc9e18c5-0d41-4918-bb8e-b58274d84d04,9120611547066,ID Fresh Masala Chai,ID Fresh,Tea & Coffee,India,True,ID Fresh Masala Chai by ID Fresh - quality tea & coffee product made in India.,https://example.com/images/9120611547066.jpg,1275.58,online_only,"['Nykaa', 'Supermarket']",4.7
2b00f284-5f0d-4871-af8a-774dbe72f9df,5257613246653,Himalaya Stapler,Himalaya,Stationery,India,True,Himalaya Stapler by Himalaya - quality stationery product made in India.,https://example.com/images/5257613246653.jpg,188.66,online_only,"['Myntra', 'Pharmacy']",3.1
8ea155a9-9d62-4336-ac36-a12d272ee502,8360249845003,Haldiram Leash,Haldiram,Pets,India,True,Haldiram Leash by Haldiram - quality pets product made in India.,https://example.com/images/8360249845003.jpg,1998.19,limited_availability,"['Snapdeal', 'Flipkart']",3.2
6fb586ea-bddc-45ed-87de-c19d52a29743,6835798335891,Bajaj Sandals,Bajaj,Footwear,India,True,Bajaj Sandals by Bajaj - quality footwear product made in India.,https://example.com/images/6835798335891.jpg,6093.27,out_of_stock,"['Flipkart', 'Amazon.in']",3.2
f36a0821-c5b6-4963-9355-f645f6e9e3a6,8839264639289,Bajaj Photo Frame,Bajaj,Home Decor,India,True,Bajaj Photo Frame by Bajaj - quality home decor product made in India.,https://example.com/images/8839264639289.jpg,5163.27,out_of_stock,"['Pharmacy', 'Snapdeal']",3.3
722947f3-e009-4b56-9b2c-8e63366ff22a,8315598176819,Dabur Pet Food,Dabur,Pets,India,True,Dabur Pet Food by Dabur - quality pets product made in India.,https://example.com/images/8315598176819.jpg,3321.12,widely_available,"['Flipkart', 'BigBasket']",3.7
3a0d245b-dca8-48b4-9e90-1939a684dc4b,9497683482629,Godrej Baby Shampoo,Godrej,Baby Care,India,True,Godrej Baby Shampoo by Godrej - quality baby care product made in India.,https://example.com/images/9497683482629.jpg,999.06,widely_available,"['Nykaa', 'Pharmacy']",3.6
90acc155-3cea-4de8-818f-98434fd4debc,3893949179329,Micromax Soda,Micromax,Beverages,India,True,Micromax Soda by Micromax - quality beverages product made in India.,https://example.com/images/3893949179329.jpg,168.65,online_only,"['Snapdeal', 'BigBasket']",4.1
ec5ed268-8e68-4e85-874e-68604b9cd5e4,9130194689645,Godrej Protein Shake Mix,Godrej,Beverage Mix,India,True,Godrej Protein Shake Mix by Godrej - quality beverage mix product made in India.,https://example.com/images/9130194689645.jpg,201.5,out_of_stock,"['BigBasket', 'Pharmacy']",4.3
f3611df6-ad6a-44d3-8547-483ed8975b79,4474126449532,Emami Non-stick Pan,Emami,Kitchen,India,True,Emami Non-stick Pan by Emami - quality kitchen product made in India.,https://example.com/images/4474126449532.jpg,3311.25,out_of_stock,"['Myntra', 'Amazon.in']",4.4
d9c150f5-8d5d-48ed-afd5-61669c81f72e,2789186085521,ID Fresh Toothpaste,ID Fresh,Personal Care,India,True,ID Fresh Toothpaste by ID Fresh - quality personal care product made in India.,https://example.com/images/2789186085521.jpg,1448.13,online_only,"['Official Website', 'Pharmacy']",3.4
2f21e0d0-7eaf-4081-9bbf-026bb9d39934,6513187991238,Parle Handwash,Parle,Personal Care,India,True,Parle Handwash by Parle - quality personal care product made in India.,https://example.com/images/6513187991238.jpg,1092.68,out_of_stock,"['Pharmacy', 'Flipkart']",3.7
138aab96-2ba8-45f4-903d-69cfc5843980,6506723374758,Patanjali Cake,Patanjali,Bakery,India,True,Patanjali Cake by Patanjali - quality bakery product made in India.,https://example.com/images/6506723374758.jpg,68.92,limited_availability,"['Flipkart', 'BigBasket']",3.7
98ca8f34-9f44-49d0-8c40-e454caab76d6,8440531378428,Amul Vase,Amul,Home Decor,India,True,Amul Vase by Amul - quality home decor product made in India.,https://example.com/images/8440531378428.jpg,2654.24,online_only,"['Snapdeal', 'BigBasket']",4.0
f9cba4f7-744e-4422-926d-c37ea591e41d,8936420894675,Amul Ceiling Fan,Amul,Household,India,True,Amul Ceiling Fan by Amul - quality household product made in India.,https://example.com/images/8936420894675.jpg,2821.6,limited_availability,"['Amazon.in', 'Nykaa']",3.3
88c86a9b-0ee4-480f-968f-7b050208e025,9708703622269,Nyle Hot Chocolate,Nyle,Beverage Mix,India,True,Nyle Hot Chocolate by Nyle - quality beverage mix product made in India.,https://example.com/images/9708703622269.jpg,321.17,out_of_stock,"['Myntra', 'Nykaa']",4.0
53d143e8-da43-4ef1-a794-095414b6a942,6137728053052,Himalaya Ground Coffee,Himalaya,Tea & Coffee,India,True,Himalaya Ground Coffee by Himalaya - quality tea & coffee product made in India.,https://example.com/images/6137728053052.jpg,87.67,online_only,"['Snapdeal', 'Supermarket']",3.3
d95bb788-61d0-4de2-9103-60572132853a,9987432639205,Patanjali Green Tea,Patanjali,Tea & Coffee,India,True,Patanjali Green Tea by Patanjali - quality tea & coffee product made in India.,https://example.com/images/9987432639205.jpg,192.74,widely_available,"['Supermarket', 'Snapdeal']",4.6
feeb3596-aac6-4016-a220-a68dbac53036,2801417322513,Khadims Instant Coffee,Khadims,Beverage Mix,India,True,Khadims Instant Coffee by Khadims - quality beverage mix product made in India.,https://example.com/images/2801417322513.jpg,541.79,online_only,"['Supermarket', 'Amazon.in']",3.9
13dd9d2c-9b2c-40c1-827a-10c357a435cb,5169605313465,Khadims Chocolate Bar,Khadims,Snacks,India,True,Khadims Chocolate Bar by Khadims - quality snacks product made in India.,https://example.com/images/5169605313465.jpg,54.33,limited_availability,"['Pharmacy', 'Myntra']",3.3
233ffb04-9861-4589-845a-6576cb92a92d,2047136393527,Amul Floor Cleaner,Amul,Cleaning,India,True,Amul Floor Cleaner by Amul - quality cleaning product made in India.,https://example.com/images/2047136393527.jpg,788.95,limited_availability,"['Pharmacy', 'Snapdeal']",3.3
79f954c7-c71f-4f54-8156-116c56417adc,3384115838248,Micromax Probiotic,Micromax,Health & Supplements,India,True,Micromax Probiotic by Micromax - quality health & supplements product made in India.,https://example.com/images/3384115838248.jpg,4339.18,out_of_stock,"['Amazon.in', 'Supermarket']",4.7
cfd01418-ca81-4adc-96c0-70d3785e9230,9608801098053,Amul Feature Phone,Amul,Mobile Phones,India,True,Amul Feature Phone by Amul - quality mobile phones product made in India.,https://example.com/images/9608801098053.jpg,19214.76,limited_availability,"['Myntra', 'Pharmacy']",3.9
18fafe54-6a01-45fe-b815-5f6c6c5c329f,5895188126861,Himalaya Pressure Cooker,Himalaya,Kitchen,India,True,Himalaya Pressure Cooker by Himalaya - quality kitchen product made in India.,https://example.com/images/5895188126861.jpg,5043.08,limited_availability,"['Nykaa', 'Pharmacy']",3.7
55ff1db9-3fcf-4b02-8dd6-2cb95a948015,7303711856580,Dabur Chocolate Bar,Dabur,Snacks,India,True,Dabur Chocolate Bar by Dabur - quality snacks product made in India.,https://example.com/images/7303711856580.jpg,192.62,out_of_stock,"['Local Grocery', 'Myntra']",4.6
b87e12ec-4cfb-46b6-90da-504474170a35,5990014739406,Vikram Soap,Vikram,Personal Care,India,True,Vikram Soap by Vikram - quality personal care product made in India.,https://example.com/images/5990014739406.jpg,637.76,online_only,"['Pharmacy', 'Nykaa']",4.6
d7c09b3b-64d4-402a-823f-d5fcd2bb3d53,9086722059569,Patanjali Soda,Patanjali,Beverages,India,True,Patanjali Soda by Patanjali - quality beverages product made in India.,https://example.com/images/9086722059569.jpg,20.64,online_only,"['Nykaa', 'Pharmacy']",3.0
18d73851-0702-41fc-b3a7-bee2ea8bb950,3797320212182,Emami Floor Cleaner,Emami,Cleaning,India,True,Emami Floor Cleaner by Emami - quality cleaning product made in India.,https://example.com/images/3797320212182.jpg,1186.12,limited_availability,"['Flipkart', 'Official Website']",3.5
87e78d59-6f74-40d3-93f9-1c8facd7a3b8,8551558146497,Khadims Mixer Grinder,Khadims,Household,India,True,Khadims Mixer Grinder by Khadims - quality household product made in India.,https://example.com/images/8551558146497.jpg,2980.69,widely_available,"['Amazon.in', 'Local Grocery']",4.0
97b48ba8-2e5b-4a0f-af9e-814808a52685,1165120304938,Amul Tea Leaves,Amul,Tea & Coffee,India,True,Amul Tea Leaves by Amul - quality tea & coffee product made in India.,https://example.com/images/1165120304938.jpg,55.52,limited_availability,"['Flipkart', 'Myntra']",4.4
862eab23-49d2-4b44-a00f-a4717b0d9a20,2569308335862,Vikram Chips,Vikram,Snacks,India,True,Vikram Chips by Vikram - quality snacks product made in India.,https://example.com/images/2569308335862.jpg,166.84,widely_available,"['Flipkart', 'Official Website']",3.7
3ff3b617-8bae-4fd5-93ea-b96cf21048d3,2203204392135,Micromax Flagship Phone,Micromax,Mobile Phones,India,True,Micromax Flagship Phone by Micromax - quality mobile phones product made in India.,https://example.com/images/2203204392135.jpg,59407.61,widely_available,"['Pharmacy', 'BigBasket']",3.9
c0bcb1af-425a-4173-b7ec-64b828b992d0,2525646448889,ID Fresh Flagship Phone,ID Fresh,Mobile Phones,India,True,ID Fresh Flagship Phone by ID Fresh - quality mobile phones product made in India.,https://example.com/images/2525646448889.jpg,97297.37,online_only,"['Flipkart', 'Myntra']",3.7
